cost_center_id,gl_account_id,month_id,true_spend,actual,variance,variance_pct
1,15,39,109940.37364736207,98632.06730554503,43648.16193760981,79.3835
1,15,40,61560.49905733316,71236.47397533894,16252.568607403722,29.5588
1,15,41,70706.9129215829,68877.63014873296,13893.72478079774,25.2687
1,15,42,54302.56014711161,57583.43070200588,2599.525334070655,4.7278
1,15,43,54844.673673122976,54736.25096792071,-247.65440001451498,-0.4504
1,15,44,59833.47339535522,58835.71345090878,3851.8080829735554,7.0053
1,15,45,66974.00217970213,65545.89642283275,10561.991054897531,19.2092
1,15,46,30648.638286886235,37913.71106544942,-17070.194302485805,-31.0458
1,15,47,45980.79179560895,42914.36109386441,-12069.54427407081,-21.951
1,15,48,47015.167666594905,46808.29249239772,-8175.612875537503,-14.8691
1,15,49,67321.16668442042,63259.96688085532,8276.061512920096,15.0518
1,15,50,57148.36228853272,59182.923167710265,4199.017799775043,7.6368
1,15,51,48531.28320832294,50254.6990243649,-4729.206343570324,-8.6011
1,15,52,55114.83319564154,53798.123198177826,-1185.7821697573963,-2.1566
1,15,53,60332.9629730983,59289.33701760695,4305.431649671729,7.8303
1,15,54,29695.582164974603,35823.05832659934,-19160.84704133588,-34.8481
1,15,55,56967.34299530183,51512.99082923638,-3470.9145386988384,-6.3126
1,15,56,61005.11074698062,60197.55719664487,5213.651828709648,9.4821
1,15,57,55440.992527461785,56553.81617136556,1569.9108034303354,2.8552
1,15,58,40679.874735886006,43632.09829420116,-11351.80707373406,-20.6457
1,15,59,57283.78220068123,53963.00070772219,-1020.9046602130329,-1.8567
1,15,60,41236.02926035233,44445.57984841811,-10538.325519517115,-19.1662
2,1,1,48189.3069262731,49150.8463842,-3846.157831707591,-7.2573
2,1,2,57007.44009167582,55243.81345859527,2246.809242687683,4.2395
2,1,3,54969.15104279149,55376.808852568356,2379.804636660767,4.4905
2,1,4,49798.567607908895,50832.68429488542,-2164.319921022172,-4.0839
2,1,5,49550.96910450144,49600.48880518293,-3396.5154107246562,-6.4089
2,1,6,49264.36659014309,49321.68709301476,-3675.317122892826,-6.935
2,1,7,51962.78963132891,51423.105023091746,-1573.899192815843,-2.9698
2,1,8,53444.550123049296,53148.19802470523,151.19380879763776,0.2853
2,1,9,51367.09200595092,51782.5836293706,-1214.4205865369877,-2.2915
2,1,10,49370.41934647408,49769.75387836945,-3227.250337538142,-6.0895
2,1,11,51190.65904784499,50826.61110757081,-2170.393108336779,-4.0953
2,1,12,53403.24105344777,52960.72465232722,-36.27956358037045,-0.0685
2,1,13,53046.447960910264,53117.80657941777,120.80236351017811,0.2279
2,1,14,53932.03578585923,53754.91822086944,757.9140049618509,1.4301
2,1,15,53017.27413133743,53200.22646224179,203.2222463342041,0.3835
2,1,16,48678.16789282875,49545.98914053049,-3451.0150753771013,-6.5117
2,1,17,53843.640480063936,52810.5459626169,-186.45825329068612,-0.3518
2,1,18,55482.50370031033,55154.73105626106,2157.726840353469,4.0714
2,1,19,55885.946364098774,55805.25783134109,2808.253615433503,5.2989
2,1,20,52735.63122266784,53365.69425095403,368.69003504644206,0.6957
2,1,21,51056.71621039369,51392.499212848525,-1604.5050030590646,-3.0275
2,1,22,52171.38224954128,51948.44904171176,-1048.555174195826,-1.9785
2,1,23,56360.955285327705,55523.04067817042,2526.036462262833,4.7664
2,1,24,55642.07316462686,55785.84958876703,2788.8453728594395,5.2623
2,1,25,58116.18016159663,57621.35876220268,4624.354546295093,8.7257
2,1,26,54892.53372197906,55537.26300990258,2540.258793994988,4.7932
2,1,27,52146.15940016637,52695.43426452891,-301.56995137868216,-0.569
2,1,28,57893.82788881956,56744.29419108892,3747.289975181331,7.0708
2,1,29,55479.816281066625,55962.61860261722,2965.6143867096325,5.5958
2,1,30,49784.941640384786,50923.916568521156,-2073.0876473864337,-3.9117
2,1,31,49233.775916721315,49344.00906145401,-3652.9951544535797,-6.8928
2,1,32,54250.187560265425,53246.90523155661,249.90101564901852,0.4715
2,1,33,57842.38034025501,57123.9417842571,4126.937568349509,7.7871
2,1,34,50534.449599846106,51996.03574792789,-1000.9684679796992,-1.8887
2,1,35,48072.20368156325,48564.652865219825,-4432.351350687764,-8.3634
2,1,36,51758.326687484856,51021.10208630054,-1975.9021296070496,-3.7283
2,1,37,53712.590752161916,53321.737939226514,324.7337233189246,0.6127
2,1,38,51204.16072870585,51705.84673339707,-1291.15748251052,-2.4363
2,1,39,47644.13243162876,48356.13809104418,-4640.866124863409,-8.7568
2,1,40,55227.06733105311,53710.48035116824,713.4761352606511,1.3463
2,1,41,55487.58930860313,55435.484913093125,2438.480697185536,4.6012
2,1,42,52478.52896656143,53080.34103496977,83.33681906218408,0.1572
2,1,43,54576.75944979034,54157.11335314456,1160.1091372369701,2.189
2,1,44,67240.29397469325,64707.587069712674,11710.582853805085,22.0967
2,1,45,56303.76698213641,58491.07238064778,5494.068164740194,10.3668
2,1,46,57224.46105693576,57040.32224197589,4043.3180260683002,7.6293
2,1,47,58757.366772642206,58450.78562950092,5453.7814135933295,10.2907
2,1,48,49447.31107463374,51309.322214235435,-1687.682001672154,-3.1845
2,1,49,54268.718700186415,53304.43717507589,307.4329591682981,0.5801
2,1,50,51320.75651125355,51910.348949040126,-1086.655266867463,-2.0504
2,1,51,63260.255970102124,60872.356078332414,7875.3518624248245,14.86
2,1,52,50646.70446119942,53169.41476297996,172.41054707237345,0.3253
2,1,53,48260.2083823526,48737.50759812197,-4259.496617785619,-8.0372
2,1,54,50038.85052204938,49683.12209411003,-3313.8821217975565,-6.253
2,1,55,53794.96472025455,53043.741880613525,46.73766470593546,0.0882
2,1,56,52983.26884823415,53145.60802263823,148.60380673064356,0.2804
2,1,57,52062.60401770975,52246.73698381463,-750.267232092956,-1.4157
2,1,58,52863.688413528515,52703.47153436476,-293.53268154282705,-0.5539
2,1,59,52019.88064774164,52188.64220089901,-808.3620150085771,-1.5253
2,1,60,67230.555147802,64188.42024778993,11191.416031882341,21.1171
2,2,1,28633.48773997222,28691.879157507712,-233.5656701419466,-0.8075
2,2,2,34283.05900593972,33153.14475274622,4227.699925096564,14.6159
2,2,3,28743.41998137192,29851.34778628548,925.9029586358229,3.201
2,2,4,31570.00170189627,31004.6853577914,2079.240530141742,7.1883
2,2,5,29640.903769605477,30026.723356063638,1101.278528413979,3.8073
2,2,6,25277.71082126251,26150.349410931107,-2775.095416718552,-9.594
2,2,7,28189.018139797394,27606.75667609042,-1318.6881515592395,-4.5589
2,2,8,31305.99974101507,30682.60342077154,1757.1585931218797,6.0748
2,2,9,25668.195642224673,26795.756461982754,-2129.688365666905,-7.3627
2,2,10,27903.25272062201,27456.241304942545,-1469.2035227071137,-5.0793
2,2,11,30958.321035610505,30347.307372612806,1421.8625449631472,4.9156
2,2,12,27654.69259973101,28315.41828690691,-610.0265407427469,-2.109
2,2,13,27523.015608171136,27549.35100648311,-1376.0938211665489,-4.7574
2,2,14,29092.67119176917,28778.74007504956,-146.70475260009698,-0.5072
2,2,15,29075.235961292005,29078.723007387438,153.27817973777928,0.5299
2,2,16,28774.99410241475,28835.0424741902,-90.40235345945985,-0.3125
2,2,17,29611.647875128063,29444.3171205854,518.8722929357427,1.7938
2,2,18,29527.82173789417,29544.586965340954,619.1421376912949,2.1405
2,2,19,30246.445793787345,30102.720982608713,1177.276154959054,4.07
2,2,20,27113.696063560856,27740.246009606155,-1185.1988180435037,-4.0974
2,2,21,28453.3677361891,28185.433401663453,-740.0114259862057,-2.5583
2,2,22,28501.831759069373,28492.13895449332,-433.30587315633966,-1.498
2,2,23,29601.729619271733,29381.750047231264,456.30521958160534,1.5775
2,2,24,25374.018085289783,26219.560392086176,-2705.884435563483,-9.3547
2,2,25,30551.83008866537,29516.267687990257,590.8228603405987,2.0426
2,2,26,28909.555779133298,29238.010641039713,312.56581339005425,1.0806
2,2,27,30495.756597598232,30178.516433905246,1253.0716062555875,4.3321
2,2,28,27763.713392994574,28310.122033915308,-615.3227937343509,-2.1273
2,2,29,28758.646643577667,28559.65999346105,-365.78483418860924,-1.2646
2,2,30,30411.229747160003,30080.713126443537,1155.2682987938788,3.994
2,2,31,29393.48402778963,29597.03317166371,671.5883440140497,2.3218
2,2,32,28257.72987349523,28484.880704354113,-440.56412329554587,-1.5231
2,2,33,33161.32817048862,32180.60851108994,3255.1636834402816,11.2536
2,2,34,29464.916145102543,30204.198550179757,1278.7537225300985,4.4209
2,2,35,30448.99808271558,30252.181695192976,1326.7368675433172,4.5867
2,2,36,32835.675513504786,32358.34002734695,3432.89519969729,11.8681
2,2,37,29702.15336372266,30328.85779367909,1403.4129660294311,4.8518
2,2,38,29748.595095788398,29739.306749375253,813.8619217255946,2.8137
2,2,39,29102.90567077745,29232.043555779645,306.59872812998583,1.06
2,2,40,28678.980522746682,28763.765552352837,-161.6792752968213,-0.559
2,2,41,30501.722230780262,30137.173889173548,1211.729061523889,4.1891
2,2,42,28455.632804948862,28864.850690115145,-60.59413753451372,-0.2095
2,2,43,27912.728541554927,28021.309394233715,-904.1354334159441,-3.1257
2,2,44,27981.94091638385,27968.098441418068,-957.3463862315912,-3.3097
2,2,45,29690.80778752009,29349.034413292844,423.5895856431853,1.4644
2,2,46,28200.539589326992,28498.593228965616,-426.851598684043,-1.4757
2,2,47,29720.530631657242,29416.532423191195,491.08759554153585,1.6978
2,2,48,28585.942860568608,28812.860414786337,-112.58441286332163,-0.3892
2,2,49,26982.06608711035,27302.841441802004,-1622.6033858476549,-5.6096
2,2,50,27692.094278407305,27550.088640147915,-1375.356187501744,-4.7548
2,2,51,23823.23630907837,24597.00790294416,-4328.4369247055,-14.9641
2,2,52,31225.4038069835,29744.970307402476,819.5254797528178,2.8332
2,2,53,28709.899005255178,29212.999965600844,287.5551379511853,0.9941
2,2,54,28218.298816428112,28316.618854193526,-608.8259734561325,-2.1048
2,2,55,29125.571899975785,28944.11728326625,18.672455616590014,0.0646
2,2,56,29311.09134039725,29273.98745231296,348.54262466329965,1.205
2,2,57,32538.16110178398,31892.747149506635,2967.302321856976,10.2585
2,2,58,29347.850624622086,29985.912720054468,1060.4678924048094,3.6662
2,2,59,28449.14579910409,28628.886764207695,-296.5580634419639,-1.0252
2,2,60,31186.776746991032,30639.25055741365,1713.8057297639898,5.9249
2,3,1,226981.6297514494,228080.4599741932,-4395.320890975214,-1.8907
2,3,2,213041.24825072568,215829.32455087043,-16646.456314297975,-7.1605
2,3,3,224730.6684780193,222392.7844325606,-10082.99643260779,-4.3372
2,3,4,235471.35727912444,233323.21951890344,847.4386537350365,0.3645
2,3,5,238034.26622059874,237521.6844323039,5045.903567135509,2.1705
2,3,6,230430.4400684284,231951.2052988625,-524.5755663058953,-0.2256
2,3,7,220643.8717832724,222601.1854403036,-9874.59542486479,-4.2476
2,3,8,233070.32825216986,230585.03695839038,-1890.7439067780215,-0.8133
2,3,9,244598.14095060076,242292.5784109146,9816.797545746202,4.2227
2,3,10,234001.56122055708,236120.87716656583,3645.096301397425,1.5679
2,3,11,239375.97751888662,238301.09425922073,5825.313394052326,2.5058
2,3,12,247695.79456706488,246031.83115742923,13556.050292260828,5.8312
2,3,13,217751.98050190666,223740.7433149383,-8735.037550230103,-3.7574
2,3,14,237336.01880329003,233419.21114301338,943.4302778449783,0.4058
2,3,15,233654.62857665066,234390.90662197856,1915.1257568101573,0.8238
2,3,16,244818.32640569675,242585.58683988755,10109.805974719144,4.3488
2,3,17,229346.68497210747,232441.01325882532,-34.76760634308448,-0.015
2,3,18,238903.1145612856,236991.82864345,4516.047778281587,1.9426
2,3,19,236889.9808056092,237292.6075567445,4816.826691576105,2.072
2,3,20,236335.30661383577,236446.24145219047,3970.4605870220694,1.7079
2,3,21,240507.69858395265,239673.2201899293,7197.439324760897,3.096
2,3,22,225422.00489014486,228439.14362890646,-4036.637236261944,-1.7364
2,3,23,225924.70046825128,225824.16135263,-6651.6195125383965,-2.8612
2,3,24,231698.9101767743,230544.06823506972,-1931.7126300986856,-0.8309
2,3,25,228936.5103611127,229488.99032424507,-2986.7905409233354,-1.2848
2,3,26,234296.2645553891,233224.31371653383,748.532851365424,0.322
2,3,27,227890.7295717807,229171.8365685024,-3303.9442966660135,-1.4212
2,3,28,223152.19478884758,224099.9017454342,-8375.879119734192,-3.6029
2,3,29,221647.8742564466,221948.73836292682,-10527.042502241587,-4.5282
2,3,30,245356.59008226809,240614.8469171038,8139.066051935399,3.501
2,3,31,233265.0425275702,235683.35203850977,3207.5711733413627,1.3797
2,3,32,239638.87178742958,238364.10593545772,5888.325070289313,2.5329
2,3,33,237244.72014114086,237723.55047039862,5247.76960523022,2.2573
2,3,34,230204.03978647303,231612.1758574066,-863.6050077617983,-0.3715
2,3,35,236099.57745709928,234920.46992297404,2444.6890578056336,1.0516
2,3,36,224931.21279837625,227164.88573012088,-5310.895135047525,-2.2845
2,3,37,241470.13066589306,238162.3470923897,5686.5662272213085,2.4461
2,3,38,233389.79473011073,235005.8619172672,2530.0810520988016,1.0883
2,3,39,230625.0754233001,231178.01928466224,-1297.761580506165,-0.5582
2,3,40,232507.38914549365,232130.92640105495,-344.8544641134504,-0.1483
2,3,41,235483.66098672457,234888.4066184784,2412.625753309985,1.0378
2,3,42,243658.44989717577,242023.49211508554,9547.711249917134,4.107
2,3,43,237791.5526130317,238964.93206986052,6489.1512046921125,2.7913
2,3,44,245638.46303785447,244069.08095288993,11593.300087721524,4.9869
2,3,45,231597.2554041551,234405.496930895,1929.7160657265922,0.8301
2,3,46,232086.494758068,231988.64688728543,-487.1339778829715,-0.2095
2,3,47,234030.17774095334,233641.4411443763,1165.660279207892,0.5014
2,3,48,237719.61202155013,236981.72516543078,4505.944300262374,1.9382
2,3,49,231773.42997917632,232962.6663876511,486.8855224826839,0.2094
2,3,50,222221.13757322842,224131.596054418,-8344.18481075039,-3.5893
2,3,51,237699.2029594165,234603.5898821789,2127.809017010499,0.9153
2,3,52,249980.60154150272,247524.3218250855,15048.540959917096,6.4732
2,3,53,232170.6901155783,235732.6724007632,3256.8915355947975,1.401
2,3,54,211407.6473575677,215560.25590916985,-16915.524955998553,-7.2763
2,3,55,240148.75777712037,234400.53569320985,1924.7548280414485,0.8279
2,3,56,243625.95749723425,242930.51755321148,10454.736688043078,4.4971
2,3,57,229528.74723740868,232348.1892893738,-127.59157579459134,-0.0549
2,3,58,217334.32853106994,219773.2122723377,-12702.568592830707,-5.464
2,3,59,226508.49616841652,224673.6626409472,-7802.118224221194,-3.3561
2,3,60,215669.65721134108,217837.42500275618,-14638.355862412223,-6.2967
2,4,1,6705.6038221392955,6764.345394508768,-234.96628947788304,-3.357
2,4,2,6784.805597751798,6768.965242629298,-230.3464413573529,-3.291
2,4,3,7251.961007591463,7158.52992562353,159.2182416368796,2.2748
2,4,4,7310.8148950172335,7299.044117532079,299.73243354542865,4.2823
2,4,5,6949.555387094816,7021.8072886793,22.495604692649067,0.3214
2,4,6,7233.10224216966,7176.392871154691,177.08118716804074,2.53
2,4,7,7064.23179533022,7098.005884698108,98.6942007114576,1.4101
2,4,8,7008.3896168771225,7019.558052567742,20.2463685810917,0.2893
2,4,9,6971.437404198143,6978.827846733939,-20.483837252711965,-0.2927
2,4,10,7039.360129900365,7025.77558475992,26.463900773269415,0.3781
2,4,11,7174.372588946295,7147.370097137109,148.05841315045836,2.1153
2,4,12,7265.614240365527,7247.36591008168,248.05422609502966,3.544
2,4,13,7028.560820479796,7075.971504456943,76.65982047029229,1.0952
2,4,14,7325.400152356414,7266.032285981091,266.7206019944406,3.8107
2,4,15,7130.3681919190085,7169.37458400649,170.06290001983962,2.4297
2,4,16,6624.171736428988,6725.411027526993,-273.9006564596575,-3.9133
2,4,17,7319.297231011568,7180.272132095053,180.9604481084025,2.5854
2,4,18,6968.5542911549055,7038.702879126238,39.39119513958758,0.5628
2,4,19,7140.300908578478,7105.951585093764,106.63990110711347,1.5236
2,4,20,6935.061470707876,6976.109358281997,-23.20232570465396,-0.3315
2,4,21,7230.367522393566,7171.306312056429,171.99462806977863,2.4573
2,4,22,7074.659368774816,7105.800999498567,106.48931551191617,1.5214
2,4,23,7314.1928885585785,7266.286184601826,266.9745006151752,3.8143
2,4,24,7154.950022781155,7186.79859593664,187.486911949989,2.6786
2,4,25,6738.333262694162,6821.656614711561,-177.65506927508977,-2.5382
2,4,26,7222.867625500547,7125.960752939271,126.64906895261993,1.8095
2,4,27,7201.606424820224,7205.858664956289,206.54698096963875,2.951
2,4,28,7051.897939173576,7081.839636302906,82.52795231625532,1.1791
2,4,29,7018.435094604206,7025.12766351808,25.815979531429548,0.3688
2,4,30,7228.55982760175,7186.5348810022415,187.2231970155908,2.6749
2,4,31,6783.132421989945,6872.217903112307,-127.09378087434379,-1.8158
2,4,32,7057.707371336016,7002.792381466802,3.4806974801513206,0.0497
2,4,33,7254.727676154,7215.323615190404,216.0119312037532,3.0862
2,4,34,7312.721592368636,7301.122809125709,301.8111251390583,4.312
2,4,35,6697.2877266105115,6820.374499762136,-178.93718422451457,-2.5565
2,4,36,7195.681161786857,7096.002474751588,96.69079076493745,1.3814
2,4,37,7208.956304711365,7206.301276126464,206.98959213981288,2.9573
2,4,38,6927.7575378183965,6983.997291196991,-15.314392789659905,-0.2188
2,4,39,7128.110353139432,7088.039790075225,88.72810608857435,1.2677
2,4,40,7483.590849987285,7412.494750617715,413.1830666310643,5.9032
2,4,41,7075.188458576898,7156.868936858976,157.55725287232508,2.251
2,4,42,6902.221197285642,6936.814649543894,-62.49703444275656,-0.8929
2,4,43,7085.350641207629,7048.7247524232325,49.41306843658185,0.706
2,4,44,6928.040942890495,6959.502882553922,-39.808801432728615,-0.5688
2,4,45,6465.585786517468,6558.076817792073,-441.234866194578,-6.304
2,4,46,6972.400162563721,6871.037287354471,-128.27439663217956,-1.8327
2,4,47,7163.651355912898,7125.401117243063,126.08943325641212,1.8015
2,4,48,6867.387730230269,6926.640455366795,-72.67122861985536,-1.0383
2,4,49,6952.156631784012,6935.202851473264,-64.10883251338691,-0.9159
2,4,50,7125.124561934963,7090.530975904772,91.2192919181216,1.3033
2,4,51,6967.751433486735,6999.226059176381,-0.08562481027001922,-0.0012
2,4,52,7232.385935621235,7179.459035194335,180.14735120768455,2.5738
2,4,53,6916.103223356592,6979.359765809521,-19.9519181771293,-0.2851
2,4,54,6819.027726118663,6838.44282556625,-160.868858420401,-2.2984
2,4,55,7019.100431273101,6979.085890242213,-20.225793744437397,-0.289
2,4,56,6720.680393951663,6780.364401415951,-218.94728257069983,-3.1281
2,4,57,7151.347980476166,7065.214463171265,65.9027791846147,0.9416
2,4,58,7004.632898386217,7033.975914804207,34.66423081755602,0.4953
2,4,59,7252.791007858004,7203.159385963647,203.84770197699618,2.9124
2,4,60,7112.444663514667,7140.513932383335,141.2022483966839,2.0174
2,5,1,40997.895927432866,43662.421472754286,-10658.102181285663,-19.6208
2,5,2,53477.08645206993,50981.24834714252,-3339.275306897427,-6.1474
2,5,3,57646.053346900284,56812.25996793422,2491.7363138942674,4.5871
2,5,4,43748.414190595184,46527.94202185621,-7792.581632183741,-14.3456
2,5,5,55772.87483339276,53367.982704833244,-952.5409492067047,-1.7536
2,5,6,53653.89527268956,54077.6911848302,-242.83246920975216,-0.447
2,5,7,52951.76207218696,53092.18871228748,-1228.334941752466,-2.2613
2,5,8,56675.8186060988,55931.007299316436,1610.4836452764866,2.9648
2,5,9,68337.74817467727,66005.36226096158,11684.838606921636,21.5109
2,5,10,59035.176245576804,60895.690631396894,6575.166977356945,12.1044
2,5,11,58155.012814575704,58331.04550077593,4010.521846735981,7.3831
2,5,12,51794.51066144389,53066.611092070256,-1253.9125619696933,-2.3084
2,5,13,53380.21156609955,53063.07138516842,-1257.4522688715297,-2.3149
2,5,14,53191.692130307696,53229.396017466075,-1091.127636573874,-2.0087
2,5,15,44531.724493161,46263.71802059034,-8056.805633449607,-14.832
2,5,16,67349.58510350752,62786.01298143822,8465.489327398274,15.5843
2,5,17,65283.15146352471,65696.43819152127,11375.914537481323,20.9422
2,5,18,49210.12134143444,52424.727365852494,-1895.7962881874555,-3.49
2,5,19,55307.61144424056,54088.113423679344,-232.41023036060506,-0.4278
2,5,20,54909.78151470917,54989.347500615455,668.8238465755057,1.2313
2,5,21,49091.27554632566,50254.97674000236,-4065.5469140375862,-7.4844
2,5,22,47879.5511285256,48121.89601208561,-6198.627641954336,-11.4112
2,5,23,63362.7980394067,60266.14865723048,5945.625003190529,10.9454
2,5,24,51483.95450317294,53859.723210419696,-460.80044362025365,-0.8483
2,5,25,54111.4863636019,53585.97999151611,-734.5436625238362,-1.3522
2,5,26,57149.770513497075,56542.113683518044,2221.590029478095,4.0898
2,5,27,52835.70066537842,53698.51463500215,-622.009019037796,-1.1451
2,5,28,49745.36198342331,50363.42971981434,-3957.0939342256097,-7.2847
2,5,29,53257.24802823994,52554.87081927662,-1765.6528347633284,-3.2504
2,5,30,57764.04575055451,56862.6862060916,2542.1625520516536,4.6799
2,5,31,47375.338586538885,49453.08001934201,-4867.443634697942,-8.9606
2,5,32,66998.09779552321,63073.545953726345,8753.022299686396,16.1137
2,5,33,64412.855598845774,64929.90403818127,10609.380384141317,19.5311
2,5,34,44035.468011927136,48110.94552931087,-6209.57812472908,-11.4314
2,5,35,74562.97537836617,68457.47390507837,14136.950251038419,26.0251
2,5,36,48623.05003117985,53811.03510061712,-509.4885534228306,-0.9379
2,5,37,65590.80530377808,62197.25424925843,7876.730595218483,14.5005
2,5,38,62127.42193081202,62820.098605405234,8499.574951365285,15.6471
2,5,39,64672.55545600629,64163.52875096744,9843.005096927489,18.1202
2,5,40,54704.723425646975,56698.289831718845,2377.7661776788955,4.3773
2,5,41,49256.99053298868,50346.537111520345,-3973.986542519604,-7.3158
2,5,42,51266.11485285015,50864.289988877856,-3456.2336651620935,-6.3627
2,5,43,55105.90488567586,54337.94687911072,17.423225070771878,0.0321
2,5,44,57688.80347797517,57172.22375951531,2851.7001054753637,5.2498
2,5,45,46759.705764358,48945.52530708143,-5374.99834695852,-9.895
2,5,46,57999.70008894165,55751.701224024924,1431.177569984975,2.6347
2,5,47,57708.43533793819,57766.68828813888,3446.164634098932,6.3441
2,5,48,48988.06640882036,50732.14019464393,-3588.38345939602,-6.6059
2,5,49,49562.50328413674,49447.61590907347,-4872.9077449664765,-8.9707
2,5,50,54154.50383088142,53236.10372153249,-1084.4199325074587,-1.9963
2,5,51,40621.30410800156,43327.944052577535,-10992.579601462414,-20.2365
2,5,52,49388.20100044845,47634.821621959076,-6685.702032080873,-12.3079
2,5,53,60371.88883198975,58175.151265681496,3854.6276116415465,7.0961
2,5,54,57860.46037730254,58362.74606823998,4042.222414200034,7.4414
2,5,55,52416.09790651408,53504.97040067177,-815.5532533681762,-1.5014
2,5,56,47042.531248931555,48117.24458044806,-6203.27907359189,-11.4198
2,5,57,48118.35943249395,47903.19379578147,-6417.329858258476,-11.8138
2,5,58,58342.868414221164,56297.966617875725,1977.442963835776,3.6403
2,5,59,60156.5201986783,59793.78984178687,5473.266187746922,10.0759
2,5,60,51640.83316578696,53343.97057236523,-976.5530816747196,-1.7978
2,6,1,9082.61796994891,9227.513582225805,-579.5824491075819,-5.9098
2,6,2,9629.288363964435,9519.95428516133,-287.14174617205754,-2.9279
2,6,3,8776.398532362458,8946.976498682854,-860.1195326505331,-8.7704
2,6,4,8614.417977009976,8646.814088080473,-1160.281943252914,-11.831
2,6,5,8124.103420330378,8222.166331666298,-1584.9296996670892,-16.1611
2,6,6,9730.37965925245,9409.124411468036,-397.9716198653514,-4.058
2,6,7,9483.33934662888,9532.747409153595,-274.3486221797921,-2.7975
2,6,8,9673.680457321389,9635.612235182887,-171.48379615049998,-1.7486
2,6,9,8971.338616258941,9111.80698447143,-695.2890468619571,-7.0897
2,6,10,9090.20586563982,9066.432415763646,-740.6636155697415,-7.5523
2,6,11,9858.215708381298,9704.613739833003,-102.48229150038424,-1.045
2,6,12,9989.492805042688,9963.23738571041,156.14135437702316,1.5921
2,6,13,9997.00936631657,9995.506054061794,188.41002272840706,1.9212
2,6,14,13893.592002670523,13114.275475399732,3307.1794440663452,33.7223
2,6,15,9670.389871003883,10515.03029733721,707.9342660038237,7.2186
2,6,16,9291.515606686402,9367.290459549899,-439.80557178348863,-4.4846
2,6,17,9121.084109348789,9155.170408816313,-651.9256225170739,-6.6475
2,6,18,9567.643231009259,9478.331406677165,-328.7646246562217,-3.3523
2,6,19,8976.565322239845,9094.780903993727,-712.3151273396597,-7.2633
2,6,20,9363.97008374669,9286.489131445322,-520.6068998880655,-5.3085
2,6,21,10087.174749384052,9942.53381625658,135.43778492319325,1.381
2,6,22,10813.598855499671,10668.314034276547,861.2180029431602,8.7816
2,6,23,8200.61504445101,8723.211806660744,-1083.8842246726435,-11.052
2,6,24,9338.43332987317,9110.86967278874,-696.2263585446472,-7.0992
2,6,25,9921.864570658994,9805.17832250183,-1.91770883155732,-0.0196
2,6,26,9591.972508139379,9657.950920643303,-149.14511069008404,-1.5208
2,6,27,11094.662391234871,10794.124414615773,987.0283832823861,10.0644
2,6,28,7504.820422633853,8222.788816354057,-1584.3072149793297,-16.1547
2,6,29,11749.2736720176,10900.383022140852,1093.2869908074645,11.1479
2,6,30,9650.472351710278,10070.232615771742,263.1365844383545,2.6831
2,6,31,8756.314685596308,8935.146218819102,-871.9498125142854,-8.891
2,6,32,8804.239515252624,8794.654549321362,-1012.4414820120255,-10.3236
2,6,33,10853.123725245288,10443.346883246755,636.250851913368,6.4877
2,6,34,9140.07718735116,9482.686494929987,-324.4095364034001,-3.3079
2,6,35,10357.93645921067,10114.364604838769,307.26857350538194,3.1331
2,6,36,10234.521352268448,10259.204373656892,452.108342323505,4.61
2,6,37,9768.350676583472,9861.584811720468,54.488780387080624,0.5556
2,6,38,12180.856537160937,11698.355365045445,1891.259333712058,19.2846
2,6,39,10450.42034937663,10796.507586933492,989.4115556001052,10.0887
2,6,40,10082.824796560031,10156.343907123352,349.2478757899644,3.5612
2,6,41,7992.649223912523,8410.684338442024,-1396.4116928913627,-14.2388
2,6,42,11164.65798976816,10530.256236597033,723.1602052636463,7.3738
2,6,43,11738.820046828308,11623.98763541628,1816.8916040828935,18.5263
2,6,44,10591.038467549526,10820.594783405282,1013.4987520718951,10.3343
2,6,45,9085.677013437675,9386.749304260045,-420.34672707334175,-4.2861
2,6,46,11079.040773722887,10680.368021665847,873.2719903324596,8.9045
2,6,47,9906.209526812863,10140.775776194869,333.6797448614816,3.4024
2,6,48,8081.955767153376,8446.806519085274,-1360.2895122481132,-13.8705
2,6,49,9748.69036891641,9415.343448563803,-391.7525827695845,-3.9946
2,6,50,8769.84707148414,8965.615730970596,-841.4803003627912,-8.5803
2,6,51,9444.39766899304,9309.487549491261,-497.6084818421259,-5.074
2,6,52,11123.273302326907,10787.498175660134,980.4021443267466,9.9969
2,6,53,9594.367420843595,9900.148597140258,93.05256580687092,0.9488
2,6,54,8934.572362527335,9066.531374190588,-740.5646571427988,-7.5513
2,6,55,10437.289516490602,10136.746085697949,329.6500543645616,3.3613
2,6,56,8688.113218503144,9037.948478100636,-769.1475532327513,-7.8428
2,6,57,10356.998985651508,10023.221832221836,216.1258008884488,2.2038
2,6,58,10189.314756857115,10222.851602615994,415.755571282607,4.2393
2,6,59,10469.199902176973,10413.222873113002,606.1268417796146,6.1805
2,6,60,7788.056311452425,8324.285029597335,-1482.8110017360523,-15.1198
2,7,1,6902.15856438851,6720.810821152567,725.390972943771,12.0991
2,7,2,4617.262567187542,5074.241766627736,-921.1780815810598,-15.3647
2,7,3,5483.227190724236,5310.034266016897,-685.3855821918987,-11.4318
2,7,4,6721.171949744915,6473.58299794078,478.16314973198405,7.9755
2,7,5,6637.166473524884,6653.967568768891,658.5477205600955,10.9842
