cost_center_id,gl_account_id,month_id,actual,variance,variance_pct
5,13,10,10574.9885205629,1433.7257427187087,15.6841
5,13,11,8016.008540315751,-1125.2542375284402,-12.3096
5,13,12,12198.114575745924,3056.8517979017324,33.4401
5,13,13,11123.946116479474,1982.6833386352828,21.6894
5,13,14,10761.618036217204,1620.3552583730125,17.7257
5,13,15,10383.169507313818,1241.906729469627,13.5857
5,13,16,11287.939398864604,2146.676621020413,23.4834
5,13,17,8554.60651645704,-586.656261387152,-6.4177
5,13,18,8669.849082743242,-471.41369510094955,-5.157
5,13,19,10131.697007766415,990.4342299222244,10.8348
5,13,20,9310.33802197398,169.0752441297882,1.8496
5,13,21,10912.947694799408,1771.684916955217,19.3812
5,13,22,9239.138658070911,97.87588022672026,1.0707
5,13,23,8462.924950751265,-678.3378270929261,-7.4206
5,13,24,8487.843442515488,-653.4193353287028,-7.148
5,13,25,11868.906345600095,2727.643567755904,29.8388
5,13,26,10993.124171182328,1851.8613933381366,20.2583
5,13,27,11768.199168919933,2626.936391075742,28.7371
5,13,28,8349.972317774138,-791.2904600700531,-8.6562
5,13,29,9324.96596799063,183.70319014643974,2.0096
5,13,30,7188.471989741165,-1952.790788103026,-21.3624
5,13,31,9297.181244541014,155.9184666968231,1.7057
5,13,32,12568.278829555435,3427.0160517112436,37.4895
5,13,33,10984.84631400105,1843.5835361568588,20.1677
5,13,34,8535.681417279737,-605.5813605644544,-6.6247
5,13,35,6210.906705718147,-2930.3560721260437,-32.0564
5,13,36,8233.064304795182,-908.1984730490094,-9.9352
5,13,37,12920.284407646048,3779.0216298018568,41.3403
5,13,38,10434.500252926378,1293.2374750821873,14.1473
5,13,39,8676.441459535603,-464.82131830858816,-5.0849
5,13,40,5980.337900814257,-3160.9248770299337,-34.5786
5,13,41,8290.4317890869,-850.8309887572905,-9.3076
5,13,42,10735.442068497767,1594.1792906535757,17.4394
5,13,43,11082.076405728878,1940.8136278846869,21.2314
5,13,44,6404.068712639822,-2737.1940652043695,-29.9433
5,13,45,8148.54022375891,-992.7225540852814,-10.8598
5,13,46,10107.580302729166,966.3175248849748,10.5709
5,13,47,7248.784548092312,-1892.4782297518786,-20.7026
5,13,48,9206.816767331316,65.55398948712536,0.7171
5,13,49,10374.450627057042,1233.1878492128508,13.4903
5,13,50,8695.62471560101,-445.6380622431807,-4.875
5,13,51,12204.687655336447,3063.424877492256,33.5121
5,13,52,8186.002605782725,-955.2601720614657,-10.45
5,13,53,7413.171283874274,-1728.0914939699169,-18.9043
5,13,54,8501.020899371226,-640.2418784729653,-7.0039
5,13,55,7012.908705422863,-2128.354072421328,-23.2829
5,13,56,8386.297166204262,-754.9656116399292,-8.2589
5,13,57,9802.025907109344,660.7631292651531,7.2284
5,13,58,8002.084503570691,-1139.1782742735004,-12.4619
5,13,59,8359.269379026271,-781.99339881792,-8.5545
5,13,60,10431.08972249944,1289.8269446552495,14.1099
5,14,1,5406.4523578970675,-322.7641075331521,-5.6337
5,14,2,5384.42643113729,-344.7900342929297,-6.0181
5,14,3,6205.337335168697,476.12086973847727,8.3104
5,14,4,6500.192659384038,770.9761939538184,13.4569
5,14,5,5925.816777138841,196.60031170862112,3.4315
5,14,6,8649.876135248525,2920.6596698183057,50.9783
5,14,7,6063.21755386571,334.0010884354906,5.8298
5,14,8,5957.014393819176,227.79792838895628,3.9761
5,14,9,6168.958504017842,439.7420385876221,7.6754
5,14,10,5683.405123025268,-45.811342404951574,-0.7996
5,14,11,5727.9181213921975,-1.298344038022151,-0.0227
5,14,12,6738.8037970166815,1009.5873315864619,17.6217
5,14,13,5788.229388838405,59.01292340818509,1.03
5,14,14,5301.84804319431,-427.36842223590975,-7.4595
5,14,15,6177.89022884714,448.67376341692034,7.8313
5,14,16,4628.968555272767,-1100.2479101574527,-19.2042
5,14,17,4726.421406388399,-1002.7950590418204,-17.5032
5,14,18,6579.9128505772505,850.6963851470309,14.8484
5,14,19,6132.257184431819,403.0407190015994,7.0348
5,14,20,6130.256032361034,401.03956693081454,6.9999
5,14,21,4942.960706935139,-786.255758495081,-13.7236
5,14,22,4650.379661554818,-1078.8368038754015,-18.8304
5,14,23,6290.723641714617,561.5071762843972,9.8008
5,14,24,6657.009292254916,927.792826824696,16.1941
5,14,25,4946.621326512729,-782.5951389174907,-13.6597
5,14,26,5508.754980578129,-220.4614848520905,-3.848
5,14,27,5064.089005601327,-665.1274598288928,-11.6094
5,14,28,5153.347820095663,-575.8686453345563,-10.0514
5,14,29,5993.7660372593045,264.5495718290849,4.6176
5,14,30,5630.614249144257,-98.60221628596264,-1.721
5,14,31,6160.435298907194,431.2188334769744,7.5267
5,14,32,5701.703412514604,-27.513052915615845,-0.4802
5,14,33,5698.515477181751,-30.700988248469002,-0.5359
5,14,34,6924.8024148211025,1195.585949390883,20.8682
5,14,35,5376.24519391108,-352.9712715191399,-6.1609
5,14,36,5329.726170010845,-399.4902954193749,-6.9729
5,14,37,7126.021023163268,1396.8045577330486,24.3804
5,14,38,5243.296193100492,-485.9202723297276,-8.4814
5,14,39,6180.49028549022,451.2738200600006,7.8767
5,14,40,6735.168018174124,1005.9515527439044,17.5583
5,14,41,5320.654068005973,-408.5623974242462,-7.1312
5,14,42,5704.34177491649,-24.874690513729547,-0.4342
5,14,43,4916.761161075594,-812.4553043546257,-14.1809
5,14,44,5543.516137400302,-185.70032802991773,-3.2413
5,14,45,4598.491419801387,-1130.725045628833,-19.7361
5,14,46,5978.962301806906,249.74583637668638,4.3592
5,14,47,4913.183032200032,-816.0334332301873,-14.2434
5,14,48,6330.580503638941,601.3640382087215,10.4964
5,14,49,5694.850111947251,-34.36635348296841,-0.5998
5,14,50,5050.509348034925,-678.7071173952945,-11.8464
5,14,51,5788.179136794831,58.9626713646112,1.0292
5,14,52,5855.3447824913355,126.12831706111592,2.2015
5,14,53,5742.737985892627,13.521520462407352,0.236
5,14,54,8361.7679836153,2632.5515181850806,45.9496
5,14,55,4970.919694042886,-758.296771387334,-13.2356
5,14,56,5093.858609834728,-635.3578555954919,-11.0898
5,14,57,5329.532359331366,-399.6841060988536,-6.9762
5,14,58,5932.849926220861,203.63346079064104,3.5543
5,14,59,5533.853636416134,-195.36282901408595,-3.4099
5,14,60,5482.098965354048,-247.11750007617138,-4.3133
5,15,1,17595.704824075216,-2927.4382862934617,-14.2641
5,15,2,20397.242328879154,-125.90078148952307,-0.6135
5,15,3,20943.600853174357,420.45774280568,2.0487
5,15,4,27399.54723597012,6876.4041256014425,33.5056
5,15,5,23691.626472684875,3168.4833623161976,15.4386
5,15,6,15242.961590509825,-5280.181519858852,-25.7279
5,15,7,18289.262780733992,-2233.880329634685,-10.8847
5,15,8,20929.958356708277,406.8152463396,1.9822
5,15,9,24872.465625366625,4349.322514997948,21.1923
5,15,10,25523.536643339823,5000.393532971146,24.3647
5,15,11,27971.119727405014,7447.976617036336,36.2906
5,15,12,21737.915090474333,1214.7719801056555,5.919
5,15,13,21471.214242337202,948.0711319685252,4.6195
5,15,14,27162.516744196913,6639.373633828236,32.3507
5,15,15,23415.730428663584,2892.587318294907,14.0943
5,15,16,27072.339410763096,6549.196300394418,31.9113
5,15,17,22756.410097718614,2233.2669873499362,10.8817
5,15,18,15527.355819697508,-4995.787290671169,-24.3422
5,15,19,22184.62683948083,1661.4837291121512,8.0957
5,15,20,14824.558063010123,-5698.585047358554,-27.7666
5,15,21,20121.553413868878,-401.5896964997992,-1.9568
5,15,22,21332.29984980645,809.1567394377744,3.9427
5,15,23,20952.491012271934,429.34790190325657,2.092
5,15,24,19838.98319297805,-684.1599173906288,-3.3336
5,15,25,24833.217384550942,4310.074274182265,21.001
5,15,26,20336.97187521118,-186.171235157497,-0.9071
5,15,27,17607.4170555055,-2915.7260548631784,-14.207
5,15,28,15496.66936138064,-5026.473748988037,-24.4917
5,15,29,21784.430941089453,1261.2878307207757,6.1457
5,15,30,20546.736125014995,23.593014646317897,0.115
5,15,31,18012.077126154923,-2511.065984213754,-12.2353
5,15,32,26943.26493345746,6420.121823088783,31.2824
5,15,33,17915.245647103955,-2607.8974632647223,-12.7071
5,15,34,17003.483894859513,-3519.659215509164,-17.1497
5,15,35,15908.226235302243,-4614.916875066434,-22.4864
5,15,36,16446.871998283994,-4076.2711120846834,-19.8618
5,15,37,20727.326994341096,204.1838839724187,0.9949
5,15,38,74843.42850403256,54320.285393663886,264.6782
5,15,39,45838.42292902714,25315.279818658462,123.3499
5,15,40,28498.450317268238,7975.307206899561,38.8601
5,15,41,25417.210240873814,4894.067130505136,23.8466
5,15,42,22419.91483492607,1896.7717245573913,9.2421
5,15,43,17894.004966211054,-2629.138144157623,-12.8106
5,15,44,17853.911673897648,-2669.231436471029,-13.006
5,15,45,16039.96407104131,-4483.179039327368,-21.8445
5,15,46,18123.31032547589,-2399.8327848927875,-11.6933
5,15,47,18904.146618136998,-1618.9964922316794,-7.8886
5,15,48,14837.019449691441,-5686.123660677236,-27.7059
5,15,49,16408.966523318435,-4114.176587050242,-20.0465
5,15,50,19736.787834249884,-786.355276118793,-3.8316
5,15,51,20072.25436820201,-450.8887421666659,-2.197
5,15,52,14534.885286749268,-5988.2578236194095,-29.1781
5,15,53,14580.645122933234,-5942.497987435443,-28.9551
5,15,54,17695.03527569664,-2828.1078346720387,-13.7801
5,15,55,24153.949636065423,3630.8065256967457,17.6913
5,15,56,25589.36742062607,5066.224310257392,24.6854
5,15,57,19055.488787758917,-1467.6543226097601,-7.1512
5,15,58,22202.5968695178,1679.4537591491244,8.1832
5,15,59,19393.962126168546,-1129.1809842001312,-5.502
5,15,60,18667.711114932055,-1855.431995436622,-9.0407
6,1,1,29570.670330320845,912.0749214566022,3.1826
6,1,2,28517.969240295155,-140.6261685690879,-0.4907
6,1,3,29635.66555693093,977.0701480666867,3.4093
6,1,4,28792.944126741106,134.3487178768628,0.4688
6,1,5,29786.08222291921,1127.486814054966,3.9342
6,1,6,28288.186907544055,-370.4085013201875,-1.2925
6,1,7,30243.95425693425,1585.3588480700055,5.5319
6,1,8,29476.395661396924,817.800252532681,2.8536
6,1,9,28621.995390818585,-36.600018045657635,-0.1277
6,1,10,28690.891304194145,32.29589532990212,0.1127
6,1,11,28203.2965998882,-455.2988089760438,-1.5887
6,1,12,29081.12861168087,422.5332028166267,1.4744
6,1,13,28382.487898778505,-276.1075100857379,-0.9634
6,1,14,30499.179010446063,1840.5836015818204,6.4224
6,1,15,28893.206665637783,234.61125677353994,0.8186
6,1,16,26797.26740820621,-1861.3280006580317,-6.4948
6,1,17,28086.014895802964,-572.5805130612789,-1.9979
6,1,18,34146.85521466516,5488.259805800913,19.1505
6,1,19,28314.34976647166,-344.24564239258325,-1.2012
6,1,20,29607.946176391386,949.350767527143,3.3126
6,1,21,29661.199568841123,1002.6041599768796,3.4984
6,1,22,29172.55940549361,513.9639966293653,1.7934
6,1,23,26560.52454288813,-2098.0708659761112,-7.3209
6,1,24,28013.746441175124,-644.8489676891186,-2.2501
6,1,25,29371.52724023177,712.9318313675285,2.4877
6,1,26,29289.427362498765,630.8319536345225,2.2012
6,1,27,24836.630723398877,-3821.9646854653656,-13.3362
6,1,28,29166.084626372685,507.4892175084424,1.7708
6,1,29,30789.760354211445,2131.164945347202,7.4364
6,1,30,26370.247835671857,-2288.3475731923863,-7.9849
6,1,31,23700.551397263735,-4958.044011600508,-17.3004
6,1,32,25905.440301228045,-2753.1551076361975,-9.6067
6,1,33,31457.602142718657,2799.006733854414,9.7667
6,1,34,26544.180911848583,-2114.4144970156594,-7.3779
6,1,35,25788.955335648414,-2869.640073215829,-10.0132
6,1,36,27623.231534016413,-1035.3638748478297,-3.6128
6,1,37,29409.755718042048,751.1603091778052,2.6211
6,1,38,28481.009356729686,-177.58605213455667,-0.6197
6,1,39,30043.416778005118,1384.8213691408746,4.8321
6,1,40,28328.47762473458,-330.11778412966305,-1.1519
6,1,41,30073.390497503613,1414.79508863937,4.9367
6,1,42,28996.7160732663,338.1206644020567,1.1798
6,1,43,29831.70563241863,1173.1102235543876,4.0934
6,1,44,26137.25455995265,-2521.3408489115936,-8.7979
6,1,45,27826.014427298513,-832.5809815657303,-2.9052
6,1,46,27798.53325849976,-860.0621503644834,-3.0011
6,1,47,30169.270811358932,1510.6754024946895,5.2713
6,1,48,29145.113521569794,486.5181127055512,1.6976
6,1,49,28152.879760875963,-505.71564798827967,-1.7646
6,1,50,31861.96715308172,3203.3717442174784,11.1777
6,1,51,31193.057834921354,2534.462426057111,8.8436
6,1,52,26735.646378427315,-1922.9490304369283,-6.7099
6,1,53,28225.800587820304,-432.794821043939,-1.5102
6,1,54,29624.03285008907,965.4374412248253,3.3688
6,1,55,27621.019348640577,-1037.576060223666,-3.6205
6,1,56,24588.447052899253,-4070.1483559649896,-14.2022
6,1,57,26905.548054551386,-1753.0473543128574,-6.117
6,1,58,28329.854486103875,-328.74092276036754,-1.1471
6,1,59,26497.447842223315,-2161.147566640928,-7.541
6,1,60,26702.586905768985,-1956.0085030952578,-6.8252
6,2,1,18435.457258480543,290.76278469585304,1.6025
6,2,2,19256.34761490595,1111.65314112126,6.1266
6,2,3,19496.57787293669,1351.8833991520005,7.4506
6,2,4,20023.429067064924,1878.7345932802345,10.3542
6,2,5,19112.103631907972,967.4091581232824,5.3316
6,2,6,18928.50269489092,783.8082211062319,4.3198
6,2,7,19382.598593385606,1237.9041196009166,6.8224
6,2,8,18221.156666717547,76.46219293285685,0.4214
6,2,9,19800.213877930757,1655.5194041460672,9.124
6,2,10,19485.85066536489,1341.1561915802013,7.3915
6,2,11,19155.21294585676,1010.5184720720717,5.5692
6,2,12,18188.297647849355,43.60317406466493,0.2403
6,2,13,17645.578889683107,-499.1155841015825,-2.7508
6,2,14,17844.96848312595,-299.72599065873874,-1.6519
6,2,15,18201.753578059303,57.059104274612764,0.3145
6,2,16,15403.40507671858,-2741.28939706611,-15.1079
6,2,17,16042.608294531849,-2102.0861792528412,-11.5851
6,2,18,20077.460701862008,1932.7662280773184,10.652
6,2,19,19325.820812920167,1181.1263391354769,6.5095
6,2,20,18986.87872384967,842.18425006498,4.6415
6,2,21,17876.714806386386,-267.9796673983037,-1.4769
6,2,22,16538.392765118104,-1606.301708666586,-8.8527
6,2,23,16640.40831751893,-1504.28615626576,-8.2905
6,2,24,18481.554985530674,336.8605117459847,1.8565
6,2,25,17236.70686814989,-907.9876056348003,-5.0041
6,2,26,18158.745304674096,14.050830889405916,0.0774
6,2,27,17358.865735128595,-785.8287386560951,-4.3309
6,2,28,18216.362012759964,71.66753897527451,0.395
6,2,29,18149.83775095586,5.143277171169757,0.0283
6,2,30,17992.96787513313,-151.72659865155947,-0.8362
6,2,31,19045.42993417027,900.735460385582,4.9642
6,2,32,18113.381622248042,-31.31285153664794,-0.1726
6,2,33,18759.50116091285,614.806687128159,3.3884
6,2,34,18220.45921104095,75.76473725626056,0.4176
6,2,35,17801.884351285742,-342.81012249894775,-1.8893
6,2,36,18665.598494695798,520.9040209111081,2.8708
6,2,37,18613.86244979674,469.1679760120496,2.5857
6,2,38,18151.914223121734,7.21974933704405,0.0398
6,2,39,17530.771761462485,-613.9227123222045,-3.3835
6,2,40,17203.217173033743,-941.4773007509466,-5.1887
6,2,41,17961.145769809325,-183.54870397536433,-1.0116
6,2,42,17216.56786059022,-928.1266131944685,-5.1151
6,2,43,19024.24542615613,879.550952371439,4.8474
6,2,44,19826.268982808215,1681.574509023525,9.2676
6,2,45,17044.820125833834,-1099.8743479508557,-6.0617
6,2,46,18234.854274421996,90.15980063730603,0.4969
6,2,47,18523.50894071224,378.8144669275498,2.0877
6,2,48,18439.6442088717,294.9497350870115,1.6255
6,2,49,20165.863240655493,2021.1687668708037,11.1392
6,2,50,18697.79026751887,553.0957937341809,3.0483
6,2,51,19243.272930373885,1098.5784565891954,6.0545
6,2,52,18996.488434670464,851.7939608857741,4.6945
6,2,53,21359.93570955812,3215.241235773432,17.72
6,2,54,18517.56529100248,372.8708172177903,2.055
6,2,55,17222.02962980511,-922.664843979579,-5.085
6,2,56,18569.55977734526,424.8653035605712,2.3415
6,2,57,18534.820100128458,390.1256263437681,2.1501
6,2,58,17134.748647960892,-1009.9458258237973,-5.5661
6,2,59,14345.347383148894,-3799.347090635796,-20.9392
6,2,60,18120.34407000472,-24.350403779968474,-0.1342
6,3,1,109830.97771122726,-1924.6075032704393,-1.7222
6,3,2,114573.93545502967,2818.350240531974,2.5219
6,3,3,111978.30092408211,222.7157095844159,0.1993
6,3,4,107492.85187655842,-4262.73333793928,-3.8143
6,3,5,110673.45544267049,-1082.1297718272108,-0.9683
6,3,6,111480.71642306741,-274.86879143028636,-0.246
6,3,7,110443.35697755663,-1312.2282369410677,-1.1742
6,3,8,111656.25145661317,-99.33375788452395,-0.0889
6,3,9,110483.92285355332,-1271.6623609443777,-1.1379
6,3,10,110970.40221957721,-785.1829949204839,-0.7026
6,3,11,107253.81936220554,-4501.765852292156,-4.0282
6,3,12,113964.7773932577,2209.1921787600004,1.9768
6,3,13,108461.71849430483,-3293.866720192862,-2.9474
6,3,14,115692.10398044188,3936.518765944187,3.5224
6,3,15,111877.01071726659,121.42550276889233,0.1087
6,3,16,109553.0283308626,-2202.5568836351013,-1.9709
6,3,17,112209.70897100549,454.12375650778995,0.4064
6,3,18,109607.95175431583,-2147.633460181867,-1.9217
6,3,19,111676.42799347389,-79.15722102380823,-0.0708
6,3,20,111349.15049892747,-406.4347155702271,-0.3637
6,3,21,110755.51508081896,-1000.0701336787315,-0.8949
6,3,22,112153.99218976252,398.4069752648211,0.3565
6,3,23,110289.35473521319,-1466.2304792845098,-1.312
6,3,24,108502.60898539552,-3252.976229102176,-2.9108
6,3,25,113235.47057117888,1479.8853566811886,1.3242
6,3,26,109180.89715178753,-2574.6880627101636,-2.3039
6,3,27,108510.32871277446,-3245.256501723241,-2.9039
6,3,28,112655.93519004306,900.3499755453668,0.8056
6,3,29,114452.3863821772,2696.8011676794995,2.4131
6,3,30,111527.05168075064,-228.53353374706057,-0.2045
6,3,31,109256.40332147399,-2499.181893023706,-2.2363
6,3,32,114418.57492736849,2662.989712870796,2.3829
6,3,33,107406.35221251253,-4349.233001985165,-3.8917
6,3,34,108426.02976650582,-3329.555447991879,-2.9793
6,3,35,108813.09763089826,-2942.4875835994317,-2.633
6,3,36,117755.7785722314,6000.193357733704,5.369
6,3,37,117734.91414158854,5979.328927090843,5.3504
6,3,38,114869.61255404347,3114.027339545777,2.7865
6,3,39,111793.07976448428,37.49454998658621,0.0336
6,3,40,115127.84298094746,3372.2577664497658,3.0175
6,3,41,114923.86657907975,3168.281364582057,2.835
6,3,42,111741.67545462973,-13.909759867965477,-0.0124
6,3,43,119935.40873605976,8179.823521562066,7.3194
6,3,44,116406.41694866034,4650.831734162639,4.1616
6,3,45,114085.00083658069,2329.41562208299,2.0844
6,3,46,111365.51434424747,-390.07087025023066,-0.349
6,3,47,112604.14910681442,848.563892316728,0.7593
6,3,48,112776.6256937137,1021.040479215997,0.9136
6,3,49,111897.04222025341,141.4570057557139,0.1266
6,3,50,112658.8100326401,903.2248181424075,0.8082
6,3,51,114538.86414438396,2783.2789298862626,2.4905
6,3,52,105491.72111589318,-6263.864098604521,-5.605
6,3,53,106281.68455637437,-5473.900658123326,-4.8981
6,3,54,113140.4123909453,1384.8271764476085,1.2392
6,3,55,113450.90606998783,1695.3208554901357,1.517
6,3,56,110441.82384125814,-1313.7613732395548,-1.1756
6,3,57,114023.81870186489,2268.2334873671934,2.0296
6,3,58,117398.82299382782,5643.2377793301275,5.0496
6,3,59,112030.36272619283,274.77751169513795,0.2459
6,3,60,114727.07507882312,2971.4898643254273,2.6589
6,4,1,4425.6563018152865,67.65154660530516,1.5524
6,4,2,4351.117548809032,-6.887206400949253,-0.158
6,4,3,4415.727213537545,57.7224583275638,1.3245
6,4,4,4357.603238152916,-0.4015170570655755,-0.0092
6,4,5,4553.753979559582,195.7492243496008,4.4917
6,4,6,4230.296655429081,-127.70809978090074,-2.9304
6,4,7,4405.353490672027,47.348735462045624,1.0865
6,4,8,4082.081198683951,-275.92355652603055,-6.3314
6,4,9,4384.033195651915,26.028440441933526,0.5973
6,4,10,4301.66787835203,-56.33687685795121,-1.2927
6,4,11,4310.90351310138,-47.10124210860158,-1.0808
6,4,12,4369.24732113559,11.242565925608687,0.258
6,4,13,4441.459416722096,83.4546615121144,1.915
6,4,14,4466.999631091383,108.99487588140164,2.501
6,4,15,4646.136252271494,288.1314970615131,6.6115
6,4,16,4560.352136575037,202.3473813650553,4.6431
6,4,17,4370.67948932812,12.674734118138986,0.2908
6,4,18,4331.494018040112,-26.51073716986957,-0.6083
6,4,19,4505.329362134994,147.32460692501263,3.3806
6,4,20,4287.032944605058,-70.97181060492312,-1.6285
6,4,21,4279.252163715282,-78.75259149469912,-1.8071
6,4,22,4490.360940634481,132.35618542449993,3.0371
6,4,23,4382.864413006787,24.85965779680555,0.5704
6,4,24,4259.605370163244,-98.39938504673773,-2.2579
6,4,25,4160.517302155007,-197.48745305497414,-4.5316
6,4,26,4410.86004548315,52.855290273168976,1.2128
6,4,27,4405.175906176686,47.17115096670477,1.0824
6,4,28,4508.729789769062,150.725034559081,3.4586
6,4,29,4531.364239937817,173.35948472783548,3.978
6,4,30,4230.765787879167,-127.23896733081438,-2.9197
6,4,31,4414.642389199086,56.63763398910487,1.2996
6,4,32,4388.933077849762,30.928322639781072,0.7097
6,4,33,4338.934960405418,-19.06979480456357,-0.4376
6,4,34,4448.365301973376,90.36054676339427,2.0734
6,4,35,4396.809319652666,38.80456444268475,0.8904
6,4,36,4246.32240192849,-111.68235328149149,-2.5627
6,4,37,4349.573022264651,-8.431732945330623,-0.1935
6,4,38,4547.433698673058,189.4289434630764,4.3467
6,4,39,4431.52506669445,73.52031148446895,1.687
6,4,40,4372.070685397912,14.065930187930462,0.3228
6,4,41,4532.226159139817,174.22140392983601,3.9977
6,4,42,4807.402036583964,449.3972813739829,10.312
6,4,43,4486.551678023303,128.54692281332154,2.9497
6,4,44,4379.937719345619,21.93296413563803,0.5033
6,4,45,4066.5366354711127,-291.4681197388686,-6.6881
6,4,46,4182.8502395292935,-175.15451568068784,-4.0191
6,4,47,4560.66178229059,202.6570270806087,4.6502
6,4,48,4514.543130093489,156.53837488350746,3.592
6,4,49,4214.212766794807,-143.79198841517427,-3.2995
6,4,50,4232.906173205338,-125.0985820046435,-2.8705
6,4,51,4460.721835558092,102.71708034811036,2.357
6,4,52,4314.210029140092,-43.79472606988929,-1.0049
6,4,53,4358.7370828653575,0.7323276553761389,0.0168
6,4,54,4223.112171856835,-134.89258335314662,-3.0953
6,4,55,4395.575556031346,37.57080082136508,0.8621
6,4,56,4138.209405277256,-219.795349932725,-5.0435
6,4,57,4325.046887576507,-32.95786763347405,-0.7563
6,4,58,4427.011050836913,69.0062956269312,1.5834
6,4,59,4605.824328623286,247.81957341330508,5.6865
6,4,60,4537.454616191793,179.44986098181198,4.1177
6,5,1,37417.75487137926,8586.023770902237,29.7798
6,5,2,29462.99337261529,631.2622721382686,2.1895
6,5,3,28815.22279693879,-16.508303538230393,-0.0573
6,5,4,27879.600157833243,-952.1309426437765,-3.3024
6,5,5,28661.015317156627,-170.7157833203928,-0.5921
6,5,6,27341.117959291663,-1490.6131411853567,-5.17
6,5,7,26812.836972111443,-2018.8941283655768,-7.0023
6,5,8,36255.281126116104,7423.550025639084,25.7478
6,5,9,32096.247516193005,3264.516415715985,11.3227
6,5,10,25884.501200807972,-2947.229899669048,-10.2222
6,5,11,27712.42580294452,-1119.3052975325008,-3.8822
6,5,12,30484.591789391365,1652.8606889143448,5.7328
6,5,13,26693.971680052833,-2137.759420424187,-7.4146
6,5,14,28198.20846927724,-633.5226311997794,-2.1973
6,5,15,29487.441692588698,655.7105921116781,2.2743
6,5,16,29062.87007168428,231.1389712072596,0.8017
6,5,17,28010.17405757573,-821.5570429012914,-2.8495
6,5,18,26539.412162970944,-2292.3189375060756,-7.9507
6,5,19,31299.606815886276,2467.8757154092564,8.5596
6,5,20,27256.51601028147,-1575.2150901955501,-5.4635
6,5,21,24457.99214536266,-4373.738955114361,-15.1699
6,5,22,26228.36263105124,-2603.368469425779,-9.0295
6,5,23,27793.84290261875,-1037.8881978582685,-3.5998
6,5,24,28545.164976601056,-286.56612387596397,-0.9939
6,5,25,36183.45003096062,7351.718930483603,25.4987
6,5,26,28061.557738162915,-770.1733623141045,-2.6713
6,5,27,27136.616645625545,-1695.1144548514749,-5.8793
6,5,28,29601.23703997644,769.5059394994205,2.669
6,5,29,31096.24366185892,2264.5125613819,7.8542
6,5,30,32165.43332159642,3333.7022211194017,11.5626
6,5,31,31173.03705210839,2341.3059516313697,8.1206
6,5,32,29972.055744094592,1140.3246436175723,3.9551
6,5,33,25538.41271800191,-3293.3183824751104,-11.4225
6,5,34,32693.01372572769,3861.282625250671,13.3925
6,5,35,29445.329222437933,613.598121960913,2.1282
6,5,36,30869.510383805864,2037.779283328844,7.0678
6,5,37,31168.16110778459,2336.4300073075683,8.1037
6,5,38,30052.8157300625,1221.084629585479,4.2352
6,5,39,26619.66636463544,-2212.064735841581,-7.6723
6,5,40,29530.843332291202,699.1122318141825,2.4248
6,5,41,29386.94507254172,555.2139720646992,1.9257
6,5,42,28122.936495539485,-708.794604937535,-2.4584
6,5,43,28455.387001621526,-376.34409885549394,-1.3053
6,5,44,30289.516626473367,1457.7855259963471,5.0562
6,5,45,30349.40321639095,1517.6721159139306,5.2639
6,5,46,28023.30623152323,-808.424868953789,-2.8039
6,5,47,21030.221074352106,-7801.510026124914,-27.0588
6,5,48,22136.16089762704,-6695.57020284998,-23.2229
6,5,49,25452.107755248784,-3379.623345228236,-11.7219
6,5,50,29022.88435754945,191.15325707243028,0.663
6,5,51,27821.34472311788,-1010.3863773591402,-3.5044
6,5,52,30201.690893480667,1369.959793003647,4.7516
6,5,53,30551.914544224168,1720.183443747148,5.9663
6,5,54,28581.239633958754,-250.49146651826595,-0.8688
6,5,55,33829.71371373041,4997.982613253389,17.335
6,5,56,30799.62394694395,1967.8928464669298,6.8254
6,5,57,29898.534636325247,1066.8035358482266,3.7001
6,5,58,27412.48939259858,-1419.2417078784383,-4.9225
6,5,59,37291.18934200455,8459.458241527533,29.3408
6,5,60,33862.24596459443,5030.514864117413,17.4478
6,6,1,2933.2747129530508,-11.307842130919198,-0.384
6,6,2,2645.2013013249684,-299.38125375900154,-10.1672
6,6,3,2567.0588838374847,-377.52367124648526,-12.821
6,6,4,2835.2996127217343,-109.28294236223564,-3.7113
6,6,5,2727.6910437800607,-216.89151130390928,-7.3658
6,6,6,2762.185132842782,-182.397422241188,-6.1943
6,6,7,2894.499792239051,-50.08276284491876,-1.7008
6,6,8,3065.349664535118,120.76710945114792,4.1013
6,6,9,3177.038267021168,232.45571193719798,7.8944
6,6,10,2838.2807403329557,-106.30181475101426,-3.6101
6,6,11,3037.6919565484486,93.10940146447865,3.1621
6,6,12,2620.8743276405294,-323.7082274434406,-10.9933
6,6,13,3299.2566537271914,354.67409864322144,12.045
6,6,14,3371.928832753157,427.3462776691872,14.513
6,6,15,3035.1678139677197,90.5852588837497,3.0763
6,6,16,3257.418122735009,312.8355676510391,10.6241
6,6,17,2653.6477170947646,-290.93483798920533,-9.8803
6,6,18,2917.6992183360103,-26.883336747959675,-0.913
6,6,19,3389.0323254734667,444.44977038949673,15.0938
6,6,20,3196.4971164201947,251.91456133622478,8.5552
6,6,21,2914.3340560785177,-30.24849900545223,-1.0273
6,6,22,2187.6483561070004,-756.9341989769696,-25.706
6,6,23,3119.0088023764565,174.42624729248655,5.9236
6,6,24,2338.21420786898,-606.3683472149901,-20.5927
6,6,25,2702.73948648597,-241.84306859800017,-8.2132
6,6,26,2688.464136102866,-256.1184189811038,-8.698
